, -2.0861533714097114
aliquo, -7.951676695159846
iis, -7.951676695159846
plus, -7.951676695159846
habere, -7.951676695159846
uel, -7.951676695159846
postea, -7.951676695159846
malum, -7.951676695159846
es, -7.951676695159846
quaedam, -7.951676695159846
nimis, -7.951676695159846
semper, -7.951676695159846
vim, -7.951676695159846
o, -7.951676695159846
boni, -7.951676695159846
arma, -7.951676695159846
quorum, -7.951676695159846
sint, -7.951676695159846
spem, -7.951676695159846
eis, -7.951676695159846
regnum, -7.951676695159846
spiritus, -7.951676695159846
ceteris, -7.951676695159846
maxime, -7.951676695159846
tanta, -7.951676695159846
suis, -7.951676695159846
hominum, -7.951676695159846
videatur, -7.951676695159846
quosdam, -7.951676695159846
aliqua, -7.951676695159846
suas, -7.951676695159846
nostra, -7.951676695159846
visum, -7.951676695159846
fit, -7.951676695159846
rex, -7.951676695159846
artis, -7.951676695159846
corpus, -7.951676695159846
cetera, -7.951676695159846
marcus, -7.951676695159846
unam, -7.951676695159846
spiritum, -7.951676695159846
patri, -7.951676695159846
deus, -8.1339982519538
omnis, -8.1339982519538
vita, -8.1339982519538
illis, -8.1339982519538
consul, -8.1339982519538
oculis, -8.1339982519538
mei, -8.1339982519538
usu, -8.1339982519538
venire, -8.1339982519538
paene, -8.1339982519538
fidem, -8.1339982519538
gratias, -8.1339982519538
denique, -8.1339982519538
illius, -8.1339982519538
fuerat, -8.1339982519538
fortasse, -8.1339982519538
multis, -8.1339982519538
litteris, -8.1339982519538
consilium, -8.1339982519538
manus, -8.1339982519538
primum, -8.1339982519538
erunt, -8.1339982519538
ceterum, -8.1339982519538
hominis, -8.1339982519538
omni, -8.1339982519538
miser, -8.1339982519538
populo, -8.1339982519538
romano, -8.1339982519538
vi, -8.1339982519538
umquam, -8.1339982519538
dixisset, -8.1339982519538
fuerunt, -8.1339982519538
q, -8.1339982519538
habeo, -8.1339982519538
quantum, -8.1339982519538
ii, -8.1339982519538
vir, -8.1339982519538
legibus, -8.1339982519538
aliquod, -8.1339982519538
animus, -8.1339982519538
quas, -8.1339982519538
usus, -8.1339982519538
ait, -8.1339982519538
tulit, -8.1339982519538
fuisset, -8.1339982519538
virtute, -8.1339982519538
mortem, -8.1339982519538
suam, -8.1339982519538
caput, -8.1339982519538
e, -8.1339982519538
genere, -8.1339982519538
tempore, -8.1339982519538
publicam, -8.1339982519538
fere, -8.1339982519538
facile, -8.1339982519538
arbitror, -8.1339982519538
s, -8.1339982519538
unus, -8.1339982519538
iudicio, -8.1339982519538
iniuria, -8.1339982519538
oculos, -8.1339982519538
animum, -8.1339982519538
nullam, -8.1339982519538
mox, -8.1339982519538
adversus, -8.1339982519538
diversa, -8.1339982519538
nullo, -8.1339982519538
unum, -8.1339982519538
habeat, -8.1339982519538
ideo, -8.1339982519538
corpore, -8.1339982519538
partes, -8.1339982519538
etiamsi, -8.1339982519538
dicit, -8.1339982519538
credas, -8.1339982519538
super, -8.1339982519538
passionem, -8.1339982519538
iesum, -8.1339982519538
dexteram, -8.1339982519538
adeodatus, -8.1339982519538
tuo, -8.35714180326801
meus, -8.35714180326801
videlicet, -8.35714180326801
perditum, -8.35714180326801
puto, -8.35714180326801
iste, -8.35714180326801
hominibus, -8.35714180326801
asperam, -8.35714180326801
sui, -8.35714180326801
civitatis, -8.35714180326801
illic, -8.35714180326801
ipsam, -8.35714180326801
nocte, -8.35714180326801
quisque, -8.35714180326801
domi, -8.35714180326801
velit, -8.35714180326801
consulem, -8.35714180326801
sane, -8.35714180326801
consulatum, -8.35714180326801
urbem, -8.35714180326801
isto, -8.35714180326801
futura, -8.35714180326801
locis, -8.35714180326801
vestrum, -8.35714180326801
errorem, -8.35714180326801
pecuniam, -8.35714180326801
quidam, -8.35714180326801
nosti, -8.35714180326801
clarissimis, -8.35714180326801
lege, -8.35714180326801
armis, -8.35714180326801
sis, -8.35714180326801
quamvis, -8.35714180326801
capite, -8.35714180326801
honore, -8.35714180326801
belli, -8.35714180326801
gentis, -8.35714180326801
venit, -8.35714180326801
vitam, -8.35714180326801
quicquid, -8.35714180326801
vestram, -8.35714180326801
vobis, -8.35714180326801
tot, -8.35714180326801
volunt, -8.35714180326801
has, -8.35714180326801
ore, -8.35714180326801
leges, -8.35714180326801
maximum, -8.35714180326801
vitiis, -8.35714180326801
aliquem, -8.35714180326801
corpora, -8.35714180326801
melius, -8.35714180326801
vera, -8.35714180326801
tertio, -8.35714180326801
aliter, -8.35714180326801
filius, -8.35714180326801
misit, -8.35714180326801
modi, -8.35714180326801
etenim, -8.35714180326801
maiorum, -8.35714180326801
humanitatem, -8.35714180326801
facere, -8.35714180326801
filii, -8.35714180326801
haud, -8.35714180326801
locum, -8.35714180326801
aliquam, -8.35714180326801
eae, -8.35714180326801
credi, -8.35714180326801
terrae, -8.35714180326801
futurum, -8.35714180326801
factus, -8.35714180326801
vis, -8.35714180326801
videri, -8.35714180326801
sumus, -8.35714180326801
gloriam, -8.35714180326801
putas, -8.35714180326801
officium, -8.35714180326801
debet, -8.35714180326801
videntur, -8.35714180326801
maximus, -8.35714180326801
more, -8.35714180326801
scipio, -8.35714180326801
vix, -8.35714180326801
hi, -8.35714180326801
facta, -8.35714180326801
l, -8.35714180326801
tempus, -8.35714180326801
ubi, -8.35714180326801
ingenia, -8.35714180326801
fidei, -8.35714180326801
velut, -8.35714180326801
veteres, -8.35714180326801
anno, -8.35714180326801
militum, -8.35714180326801
perinde, -8.35714180326801
senatum, -8.35714180326801
alias, -8.35714180326801
video, -8.35714180326801
fuerit, -8.35714180326801
scriptum, -8.35714180326801
tuam, -8.35714180326801
parte, -8.35714180326801
causas, -8.35714180326801
scire, -8.35714180326801
illos, -8.35714180326801
graeci, -8.35714180326801
fuisti, -8.35714180326801
animae, -8.35714180326801
plane, -8.35714180326801
vitium, -8.35714180326801
dominum, -8.35714180326801
atticus, -8.35714180326801
sanguine, -8.35714180326801
prius, -8.35714180326801
pluribus, -8.35714180326801
sensisse, -8.35714180326801
deo, -8.35714180326801
omnipotentem, -8.35714180326801
deitatem, -8.35714180326801
tertia, -8.35714180326801
aequalem, -8.35714180326801
virginem, -8.35714180326801
partum, -8.35714180326801
partem, -8.35714180326801
nonne, -8.644823875719792
mea, -8.644823875719792
pueris, -8.644823875719792
morte, -8.644823875719792
fore, -8.644823875719792
procul, -8.644823875719792
tanto, -8.644823875719792
consilio, -8.644823875719792
quippe, -8.644823875719792
diligenter, -8.644823875719792
usquam, -8.644823875719792
vulnus, -8.644823875719792
penitus, -8.644823875719792
cor, -8.644823875719792
studio, -8.644823875719792
portam, -8.644823875719792
meam, -8.644823875719792
inquam, -8.644823875719792
suspicionem, -8.644823875719792
verbis, -8.644823875719792
cotidie, -8.644823875719792
perfecta, -8.644823875719792
defendi, -8.644823875719792
signum, -8.644823875719792
rursus, -8.644823875719792
consularibus, -8.644823875719792
natum, -8.644823875719792
milites, -8.644823875719792
hodie, -8.644823875719792
scientia, -8.644823875719792
collega, -8.644823875719792
porro, -8.644823875719792
dolabellae, -8.644823875719792
communia, -8.644823875719792
dies, -8.644823875719792
agebatur, -8.644823875719792
ius, -8.644823875719792
possum, -8.644823875719792
magna, -8.644823875719792
senatus, -8.644823875719792
potentiam, -8.644823875719792
viris, -8.644823875719792
rationem, -8.644823875719792
absentem, -8.644823875719792
indicta, -8.644823875719792
mente, -8.644823875719792
consistere, -8.644823875719792
necesse, -8.644823875719792
ulla, -8.644823875719792
caelo, -8.644823875719792
similis, -8.644823875719792
tui, -8.644823875719792
periculum, -8.644823875719792
legatos, -8.644823875719792
salutem, -8.644823875719792
equitatum, -8.644823875719792
huc, -8.644823875719792
domum, -8.644823875719792
consiliis, -8.644823875719792
exercitu, -8.644823875719792
corporis, -8.644823875719792
putavit, -8.644823875719792
libertate, -8.644823875719792
possumus, -8.644823875719792
volt, -8.644823875719792
exercitus, -8.644823875719792
actas, -8.644823875719792
etsi, -8.644823875719792
captum, -8.644823875719792
videretur, -8.644823875719792
appellare, -8.644823875719792
urbis, -8.644823875719792
novit, -8.644823875719792
praesertim, -8.644823875719792
exemplo, -8.644823875719792
legati, -8.644823875719792
fert, -8.644823875719792
sermonem, -8.644823875719792
homine, -8.644823875719792
maiorem, -8.644823875719792
mirari, -8.644823875719792
oratores, -8.644823875719792
coepit, -8.644823875719792
mentem, -8.644823875719792
