, -2.01541768859274
planum, -7.572245750292278
rosci, -7.572245750292278
recentem, -7.572245750292278
q, -7.572245750292278
quis, -7.572245750292278
missos, -7.572245750292278
horum, -7.572245750292278
quanti, -7.572245750292278
dicam, -7.572245750292278
primum, -7.572245750292278
genere, -7.572245750292278
dicit, -7.572245750292278
fueris, -7.572245750292278
publicae, -7.572245750292278
urbe, -7.572245750292278
iniuriam, -7.572245750292278
illum, -7.572245750292278
cuius, -7.572245750292278
civitas, -7.572245750292278
quiritium, -7.572245750292278
rex, -7.572245750292278
fecit, -7.572245750292278
perduellionem, -7.572245750292278
sanguinem, -7.572245750292278
di, -7.572245750292278
liberorum, -7.572245750292278
igitur, -7.572245750292278
alia, -7.572245750292278
gratiam, -7.572245750292278
his, -7.572245750292278
caesaris, -7.572245750292278
misit, -7.572245750292278
ubi, -7.572245750292278
vis, -7.572245750292278
qua, -7.572245750292278
equidem, -7.572245750292278
rerum, -7.572245750292278
male, -7.572245750292278
posse, -7.572245750292278
eam, -7.572245750292278
credo, -7.572245750292278
imprudentia, -7.572245750292278
laberis, -7.572245750292278
amicitiae, -7.572245750292278
dignitatisque, -7.572245750292278
murenae, -7.572245750292278
gratia, -7.572245750292278
pacis, -7.572245750292278
oti, -7.572245750292278
concordiae, -7.572245750292278
libertatis, -7.572245750292278
nostrum, -7.572245750292278
adversus, -7.572245750292278
legi, -7.572245750292278
apud, -7.572245750292278
novi, -7.572245750292278
video, -7.572245750292278
manum, -7.572245750292278
mare, -7.572245750292278
decet, -7.572245750292278
viam, -7.572245750292278
scribere, -7.572245750292278
bona, -7.572245750292278
quisquis, -7.572245750292278
magno, -7.572245750292278
illi, -7.572245750292278
fieri, -7.572245750292278
iis, -7.572245750292278
videris, -7.572245750292278
fortuna, -7.572245750292278
deus, -7.572245750292278
solum, -7.572245750292278
scio, -7.572245750292278
meo, -7.572245750292278
singulis, -7.572245750292278
suis, -7.572245750292278
ipso, -7.572245750292278
potius, -7.572245750292278
recte, -7.572245750292278
cur, -7.572245750292278
bene, -7.572245750292278
utique, -7.572245750292278
advium, -7.572245750292278
sive, -7.572245750292278
cras, -7.572245750292278
hodie, -7.572245750292278
dicitur, -7.572245750292278
capio, -7.572245750292278
conficio, -7.572245750292278
verbum, -7.572245750292278
plerumque, -7.572245750292278
confirmat, -7.572245750292278
destruit, -7.572245750292278
corrumpunt, -7.572245750292278
corrumpuntur, -7.572245750292278
affero, -7.572245750292278
praepositio, -7.572245750292278
syllaba, -7.572245750292278
sexto, -7.572245750292278
consequetur, -7.572245750292278
hos, -7.572245750292278
terentius, -7.572245750292278
turpilius, -7.572245750292278
