, -1.9898293829901488
et, -3.575736798014055
teneo, -3.648057459593681
in, -4.245894460349302
non, -4.392497934541177
est, -4.564348191467836
te, -4.628886712605407
cum, -4.7719875562460805
quid, -4.939041640909247
hoc, -4.939041640909247
quod, -5.034351820713572
ego, -5.034351820713572
qui, -5.034351820713572
sed, -5.139712336371398
esse, -5.139712336371398
neque, -5.139712336371398
a, -5.139712336371398
inquit, -5.2574953720277815
etiam, -5.2574953720277815
ad, -5.2574953720277815
sit, -5.2574953720277815
aut, -5.2574953720277815
memoria, -5.2574953720277815
c, -5.2574953720277815
quam, -5.2574953720277815
si, -5.2574953720277815
me, -5.391026764652304
meum, -5.545177444479562
ex, -5.545177444479562
pro, -5.545177444479562
ut, -5.545177444479562
iam, -5.727499001273517
de, -5.727499001273517
ab, -5.727499001273517
ac, -5.727499001273517
nec, -5.950642552587727
mihi, -5.950642552587727
esset, -5.950642552587727
atque, -5.950642552587727
haec, -5.950642552587727
ita, -5.950642552587727
hic, -5.950642552587727
qua, -5.950642552587727
nihil, -5.950642552587727
novi, -5.950642552587727
sunt, -5.950642552587727
verbis, -6.238324625039508
eius, -6.238324625039508
omnia, -6.238324625039508
tamen, -6.238324625039508
habeo, -6.238324625039508
illi, -6.238324625039508
se, -6.238324625039508
hominem, -6.238324625039508
apud, -6.238324625039508
cuius, -6.238324625039508
eum, -6.238324625039508
enim, -6.238324625039508
quaero, -6.238324625039508
quos, -6.238324625039508
lumen, -6.643789733147672
summa, -6.643789733147672
quibus, -6.643789733147672
invicem, -6.643789733147672
simul, -6.643789733147672
omnibus, -6.643789733147672
visum, -6.643789733147672
testimonium, -6.643789733147672
meam, -6.643789733147672
re, -6.643789733147672
facere, -6.643789733147672
dicere, -6.643789733147672
bello, -6.643789733147672
nomen, -6.643789733147672
sum, -6.643789733147672
fere, -6.643789733147672
igitur, -6.643789733147672
iudicio, -6.643789733147672
tum, -6.643789733147672
nam, -6.643789733147672
idem, -6.643789733147672
casu, -6.643789733147672
m, -6.643789733147672
illud, -6.643789733147672
tempore, -6.643789733147672
genere, -6.643789733147672
inter, -6.643789733147672
etsi, -6.643789733147672
alia, -6.643789733147672
equidem, -6.643789733147672
tuis, -6.643789733147672
caput, -6.643789733147672
uti, -6.643789733147672
tu, -6.643789733147672
signa, -6.643789733147672
at, -6.643789733147672
eam, -6.643789733147672
quomodo, -6.643789733147672
an, -6.643789733147672
res, -6.643789733147672
terra, -6.643789733147672
illas, -6.643789733147672
ipsum, -6.643789733147672
ei, -6.643789733147672
quo, -6.643789733147672
sermo, -6.643789733147672
quaeritur, -6.643789733147672
ratio, -6.643789733147672
f, -6.643789733147672
nunc, -6.643789733147672
p, -6.643789733147672
sint, -6.643789733147672
causis, -6.643789733147672
homo, -6.643789733147672
cur, -6.643789733147672
vos, -6.643789733147672
inquam, -6.643789733147672
iste, -6.643789733147672
patrem, -6.643789733147672
atticvs, -6.643789733147672
diu, -6.643789733147672
meos, -6.643789733147672
bene, -6.643789733147672
deus, -6.643789733147672
terram, -6.643789733147672
falsum, -6.643789733147672
adeodatus, -6.643789733147672
augustinus, -6.643789733147672
praesens, -6.643789733147672
velles, -6.643789733147672
ultra, -6.643789733147672
animam, -7.336936913707618
gaudio, -7.336936913707618
recrea, -7.336936913707618
quicquam, -7.336936913707618
amplius, -7.336936913707618
tuo, -7.336936913707618
vultu, -7.336936913707618
requiro, -7.336936913707618
nil, -7.336936913707618
officiunt, -7.336936913707618
ipsae, -7.336936913707618
nocturnae, -7.336936913707618
tenebrae, -7.336936913707618
his, -7.336936913707618
amplexibus, -7.336936913707618
mollibus, -7.336936913707618
decantatus, -7.336936913707618
maritus, -7.336936913707618
lacrimasque, -7.336936913707618
suis, -7.336936913707618
crinibus, -7.336936913707618
detergens, -7.336936913707618
sevoculas, -7.336936913707618
adsidua, -7.336936913707618
savia, -7.336936913707618
dulces, -7.336936913707618
gannitus, -7.336936913707618
commorsicantibus, -7.336936913707618
oculis, -7.336936913707618
iterabat, -7.336936913707618
illa, -7.336936913707618
palumbulum, -7.336936913707618
passerem, -7.336936913707618
dicto, -7.336936913707618
vanas, -7.336936913707618
fuisse, -7.336936913707618
cogitationes, -7.336936913707618
meas, -7.336936913707618
ineptumque, -7.336936913707618
monstrat, -7.336936913707618
metus, -7.336936913707618
artissime, -7.336936913707618
profectionem, -7.336936913707618
aduersus, -7.336936913707618
scipionem, -7.336936913707618
iubam, -7.336936913707618
distulit, -7.336936913707618
prolapsus, -7.336936913707618
egressu, -7.336936913707618
nauis, -7.336936913707618
uerso, -7.336936913707618
melius, -7.336936913707618
omine, -7.336936913707618
africa, -7.336936913707618
eludendas, -7.336936913707618
autem, -7.336936913707618
uaticinationes, -7.336936913707618
felix, -7.336936913707618
inuictum, -7.336936913707618
ea, -7.336936913707618
prouincia, -7.336936913707618
fataliteruna, -7.336936913707618
vox, -7.336936913707618
cognosce, -7.336936913707618
dementiam, -7.336936913707618
vanitate, -7.336936913707618
misit, -7.336936913707618
dicunt, -7.336936913707618
nuntiant, -7.336936913707618
caecitatis, -7.336936913707618
vident, -7.336936913707618
missum, -7.336936913707618
mappam, -7.336936913707618
putant, -7.336936913707618
diaboli, -7.336936913707618
alto, -7.336936913707618
praecipitati, -7.336936913707618
figura, -7.336936913707618
eo, -7.336936913707618
nescio, -7.336936913707618
solus, -7.336936913707618
senior, -7.336936913707618
hostilia, -7.336936913707618
circa, -7.336936913707618
videns, -7.336936913707618
integrum, -7.336936913707618
incolumemque, -7.336936913707618
censum, -7.336936913707618
