tu, -2.9287469557156416
et, -3.5516786356894894
sum, -3.567466250680992
qui, -3.735320106880647
quis, -3.8618710375276497
in, -4.081647582293955
non, -4.14227220411039
ego, -4.212381770297417
is, -4.278357876540009
hic, -4.322809639110843
ut, -4.497672450617122
ille, -4.497672450617122
si, -4.654835447774921
cum, -4.661065997525557
dico, -4.671116333379059
edo, -4.752633191051048
tuus, -4.79459739015008
ad, -4.892052726300793
a, -4.935502843227318
sed, -5.000041364364889
possum, -5.113229708642962
res, -5.24985316276126
de, -5.254367843115786
video, -5.28889371196486
enim, -5.314992464932222
facio, -5.3976427360128385
ipse, -5.410783529573897
ex, -5.522631829710466
aut, -5.537535235213041
habeo, -5.552664116809341
omnis, -5.58048662240864
iste, -5.599474534653331
volo, -5.61557794221991
inquit, -5.6485842386880805
quidem, -5.689685914373632
etiam, -5.743558904313784
magnus, -5.743558904313784
nos, -5.74725576619511
se, -5.856739999036798
nec, -5.886092211049326
meus, -5.898940353527175
bonus, -5.9075984162702895
homo, -5.920727707712082
causa, -5.938505953733366
deus, -5.965780371653025
verus, -6.017801556403904
autem, -6.032471746151697
iam, -6.077819566130157
atque, -6.077819566130157
an, -6.098653653032999
alius, -6.098653653032999
ac, -6.114569108338898
idem, -6.114569108338898
nihil, -6.119931051480283
puto, -6.130741967584499
ne, -6.130741967584499
nisi, -6.147180693927659
tamen, -6.169527992619655
do, -6.186622425978956
ago, -6.209879288143223
per, -6.221713745790225
noster, -6.221713745790225
omne, -6.22768391277673
verbum, -6.239732251292904
nunc, -6.239732251292904
eo, -6.239732251292904
filius, -6.245811297369286
scio, -6.295821717943948
nam, -6.3087251227798555
multus, -6.321797204347209
neque, -6.335042431097229
pater, -6.362071103485148
suus, -6.362071103485148
S, -6.362071103485148
unus, -6.362071103485148
ito, -6.36894398277291
tam, -6.375864425617484
pro, -6.375864425617484
modus, -6.382833094933577
audio, -6.382833094933577
quod, -6.389850667592224
quia, -6.396917834815317
debeo, -6.396917834815317
tantus, -6.433022839457433
sic, -6.433022839457433
animus, -6.440402946755055
fio, -6.440402946755055
quaero, -6.462875802607114
vel, -6.470480401992333
tum, -6.485865320831812
venio, -6.533493369821067
respondeo, -6.533493369821067
credo, -6.541656680460228
fero, -6.549887179596744
aliquis, -6.57499310072782
nullus, -6.59208753408712
nomen, -6.609479276798989
at, -6.63614752388115
quisque, -6.6451973594010685
dominus, -6.654329842964341
loquor, -6.701286826052113
hoc, -6.7207049119092135
utor, -6.740507539205393
neo, -6.740507539205393
tempus, -6.750557875058894
vir, -6.750557875058894
consul, -6.760710246522913
domus, -6.770966746690102
igitur, -6.781329533725649
populus, -6.781329533725649
ergo, -6.791800833592943
quisquam, -6.791800833592943
pars, -6.802382942923481
vis, -6.823889148144445
lego, -6.834818218676634
senatus, -6.8570413554613445
vero, -6.868340910715278
contra, -6.868340910715278
queo, -6.879769606538901
ius, -6.879769606538901
relinquo, -6.891330428939977
accipio, -6.891330428939977
nemo, -6.903026468703168
semper, -6.914860926350171
aio, -6.926837117396887
iudicium, -6.926837117396887
quidam, -6.938958477929232
vita, -6.938958477929232
vivo, -6.951228570521046
C, -6.963651090519603
primus, -6.9762298727264636
ita, -6.9762298727264636
M, -6.988968898503893
peto, -6.988968898503893
rex, -6.988968898503893
iudico, -7.001872303339801
occido, -7.001872303339801
quoniam, -7.014944384907154
lex, -7.014944384907154
corpus, -7.028189611657174
Caesar, -7.028189611657174
audeo, -7.028189611657174
virtus, -7.041612631989315
mors, -7.041612631989315
civis, -7.041612631989315
capio, -7.041612631989315
meum, -7.041612631989315
inter, -7.055218284045093
apud, -7.055218284045093
frater, -7.06901160617743
vos, -7.06901160617743
quantus, -7.06901160617743
publicus, -7.06901160617743
dies, -7.08299784815217
gero, -7.08299784815217
parvus, -7.08299784815217
certus, -7.097182483144126
modo, -7.097182483144126
sententia, -7.111571220596225
ratio, -7.111571220596225
voco, -7.111571220596225
sino, -7.111571220596225
Romanus, -7.111571220596225
sentio, -7.126170020017378
alter, -7.140985105802518
solus, -7.140985105802518
ubi, -7.156022983167059
duo, -7.156022983167059
genus, -7.156022983167059
malus, -7.156022983167059
totus, -7.156022983167059
quid, -7.156022983167059
tecum, -7.171290455297847
itaque, -7.171290455297847
urbs, -7.186794641833813
e, -7.186794641833813
defendo, -7.186794641833813
scribo, -7.186794641833813
locus, -7.186794641833813
voluptas, -7.2025429988019525
intellego, -7.2025429988019525
amicus, -7.2025429988019525
dum, -7.218543340148393
miser, -7.218543340148393
liber, -7.218543340148393
sive, -7.234803861020174
o, -7.234803861020174
cur, -7.234803861020174
teneo, -7.234803861020174
dolor, -7.234803861020174
hostis, -7.234803861020174
summus, -7.251333162971384
propter, -7.268140281287765
nego, -7.268140281287765
inquam, -7.268140281287765
fortuna, -7.268140281287765
potis, -7.268140281287765
civitas, -7.285234714647065
bene, -7.285234714647065
sequor, -7.285234714647065
invenio, -7.285234714647065
nolo, -7.285234714647065
appello, -7.285234714647065
gratia, -7.302626457358935
rogo, -7.302626457358935
uxor, -7.302626457358935
consilium, -7.320326034458335
suum, -7.320326034458335
manus, -7.320326034458335
ullus, -7.338344539961014
post, -7.338344539961014
existimo, -7.338344539961014
annus, -7.338344539961014
oratio, -7.3566936786292105
oporteo, -7.3566936786292105
numquam, -7.3566936786292105
vinco, -7.3566936786292105
iubeo, -7.3566936786292105
antes, -7.3566936786292105
ante, -7.3566936786292105
princeps, -7.3566936786292105
terra, -7.375385811641363
quasi, -7.375385811641363
oculus, -7.375385811641363
vox, -7.375385811641363
